item,embedding
404,"[0.04192057624459267, -0.006248153746128082, 0.05219144746661186, -0.0033181942999362946, 0.004289615899324417, -0.0326816663146019, -0.0377633273601532, -0.014084164053201675, -0.0438239723443985, 0.057558346539735794, 0.016425583511590958, -0.050561293959617615, -0.012782245874404907, -0.03857475519180298, -0.016204189509153366, 0.04473911598324776, 0.013840947300195694, 0.008070778101682663, 0.002062559127807617, -0.05827535316348076, -0.025083784013986588, -0.0012458860874176025, -0.019856072962284088, 0.040464144200086594, 0.0036533623933792114, -0.04517209157347679, 0.01797514781355858, 0.02974492684006691, -0.002344079315662384, -0.001964256167411804, 0.0424877293407917, -0.00896662101149559, -0.03894823044538498, 0.013665709644556046, 0.04104160889983177, -0.05156317353248596, 0.010810207575559616, -0.01355353370308876, -0.048588935285806656, 0.046546828001737595, 0.01931970939040184, -0.00771656259894371, -0.03858156502246857, 0.027951683849096298, 0.05658735707402229, 0.030464913696050644, -0.016820844262838364, 6.83516263961792e-05, -0.04889732599258423, -0.050291046500205994, 0.041512321680784225, 0.022782351821660995, 0.05606207624077797, 0.05110384151339531, -0.004480097442865372, -0.01182689517736435, 0.009047199040651321, -0.009512249380350113, 0.024819936603307724, -0.009534738957881927, 0.053716856986284256, 0.015856120735406876, 0.0008683279156684875, 0.02140389010310173]"
398,"[0.0005353912711143494, 0.017806973308324814, 0.04138421639800072, 0.031205225735902786, -0.04104376584291458, 0.05806553736329079, -0.021755509078502655, -0.015624888241291046, -0.017935872077941895, 0.03491617366671562, 0.013228591531515121, 0.05476613715291023, 0.0380217470228672, -0.034342631697654724, -0.02743731066584587, 0.022150274366140366, -0.010803770273923874, 0.03338777646422386, 0.043057408183813095, 0.012846793979406357, 0.027417276054620743, 0.01031903550028801, -0.008154552429914474, 0.00034602731466293335, -0.007006097584962845, -0.02266763150691986, -0.023040540516376495, -0.0012721270322799683, 0.002899523824453354, 0.03867129608988762, -0.052462682127952576, -0.05140978842973709, 0.030151885002851486, -0.026308953762054443, -0.010480191558599472, 0.02588346228003502, -0.024914085865020752, 0.008188124746084213, -0.008849047124385834, -0.03961387276649475, 0.035512182861566544, -0.00756564736366272, 0.03188484534621239, 0.01863287016749382, 0.025815125554800034, 0.05804979428648949, 0.018980320543050766, -0.027577850967645645, 0.0027028024196624756, -0.03402857482433319, 0.012054618448019028, -0.044107671827077866, -0.014121495187282562, 0.03736839070916176, 0.036731500178575516, -0.04229557514190674, 0.024113353341817856, -0.03536854684352875, -0.02412785217165947, -0.05429975315928459, 0.037744972854852676, 0.015819761902093887, -0.017102845013141632, 0.0569191612303257]"
753,"[0.028168905526399612, -0.021938256919384003, -0.01504812017083168, -0.022754374891519547, -0.012821871787309647, 0.025517914444208145, -0.058279722929000854, -0.05786658823490143, 0.050223346799612045, 0.0501236654818058, 0.01902605965733528, 0.028233680874109268, -0.05405198782682419, 0.03539985790848732, -0.033339083194732666, 0.05300893262028694, 0.003071300685405731, -0.04300461709499359, 0.01920759305357933, -0.045231953263282776, -0.01574484258890152, -0.05459967255592346, -0.014916133135557175, -7.620081305503845e-05, -0.017223574221134186, -0.03994331508874893, 0.01568964496254921, -0.026352349668741226, 0.012117300182580948, -0.015369120985269547, 0.0017537735402584076, -0.015909984707832336, -0.04334230720996857, 0.03263870254158974, -0.03591921180486679, 0.029766101390123367, -0.038814522325992584, 0.02675655111670494, 0.009847398847341537, 0.023663271218538284, 0.014308307319879532, 0.026690412312746048, 0.025216910988092422, 0.051111090928316116, 0.05731630697846413, 0.05125952139496803, 0.0011052154004573822, 0.028970208019018173, -0.01610175520181656, 0.05436604097485542, -0.024085748940706253, 0.0003074444830417633, 0.046140242367982864, 0.04434145614504814, 0.0010283850133419037, 0.012900840491056442, -0.012510329484939575, -0.03823379427194595, -0.04524834454059601, 0.035364191979169846, 0.008983131498098373, -0.05670125409960747, 0.006458405405282974, -0.004718080163002014]"
418,"[0.01075853779911995, 0.007726866751909256, -0.050482723861932755, 0.03186126425862312, -0.04046671837568283, -0.026250753551721573, -0.052980031818151474, -0.009026013314723969, -0.0070645250380039215, -0.057869501411914825, 0.05170683190226555, 0.054518770426511765, 0.010143440216779709, -0.04927533492445946, 0.05498824641108513, 0.02580823376774788, -0.008108220994472504, 0.006673451513051987, -0.013156142085790634, -0.00813797116279602, -0.034170545637607574, -0.05634459853172302, -0.030054794624447823, 0.00965164229273796, 0.053657207638025284, -0.018096625804901123, 0.05694001540541649, 0.025967087596654892, -0.037101373076438904, 0.011033397167921066, -0.030547669157385826, 0.0181957446038723, -0.04444873705506325, -0.05475042015314102, 0.042887698858976364, -0.012821201235055923, -0.038044050335884094, 0.050110045820474625, -0.011331621557474136, 0.046549517661333084, 0.007118310779333115, -0.04652704298496246, -0.02217484638094902, 0.03927901014685631, -0.037895139306783676, 0.04750456288456917, 0.04755325987935066, 0.03719840571284294, -0.036064550280570984, -0.052660539746284485, -0.04454422369599342, 0.03190206363797188, -0.05494660884141922, -0.04302730783820152, -0.050619930028915405, -0.03227963298559189, -0.01573946699500084, -0.0171828530728817, -0.04072098806500435, 0.015648219734430313, 0.03327745571732521, -0.04095170274376869, -0.028463754802942276, 0.008228864520788193]"
860,"[0.055824290961027145, -0.02869873307645321, -0.01717590168118477, -0.03926185145974159, 0.018407274037599564, 0.006680738180875778, -0.058559857308864594, -0.02829057350754738, -0.029113011434674263, -0.03330433368682861, -0.017727665603160858, -0.051794447004795074, -0.03224892169237137, 0.039367202669382095, 0.0025124289095401764, -0.04637652263045311, 0.038283463567495346, -0.02186877280473709, 0.0342373363673687, 0.05552234873175621, -0.015465747565031052, 0.033048827201128006, 0.032972436398267746, 0.026261743158102036, 0.02824297919869423, 0.030391935259103775, 0.022923428565263748, -0.03129177540540695, 0.014316815882921219, 0.017839346081018448, 0.011901844292879105, -0.005555521696805954, 0.05838508531451225, -0.02146165445446968, -0.008235987275838852, 0.03372075781226158, -0.034467920660972595, 0.052538517862558365, 0.016754064708948135, -0.035178326070308685, -0.03480187803506851, -0.013546187430620193, 0.038661133497953415, 0.021729890257120132, -0.04482455551624298, -0.008523207157850266, -0.0505961999297142, 0.02670137956738472, 0.005184825509786606, -0.02644123136997223, -0.045535601675510406, 0.03457966074347496, -0.02933383919298649, 0.024706464260816574, -0.00805707648396492, 0.029306504875421524, 0.017850954085588455, -0.019054420292377472, 0.0010829642415046692, 0.025664303451776505, -0.03222549706697464, 0.054776180535554886, -0.027021080255508423, 0.05049455538392067]"
1060,"[-0.018437650054693222, 0.016163717955350876, 0.02164359763264656, 0.0062349699437618256, 0.05100852623581886, -0.04484217241406441, -0.01998341828584671, -0.036254748702049255, 0.011427510529756546, 0.04314577206969261, -0.007728073745965958, -0.019677259027957916, 0.04149476811289787, -0.007327873259782791, 0.04270501062273979, -0.04835842549800873, -0.01800212636590004, 0.027176793664693832, -0.03933526948094368, -0.03711389750242233, 0.035491447895765305, -0.03166621923446655, -0.021881092339754105, 0.022504378110170364, 0.04782090708613396, 0.0416623093187809, 0.037010643631219864, -0.05001487955451012, -0.04544685781002045, -0.058503635227680206, -0.007095459848642349, -0.00408688560128212, -0.04270201548933983, -0.048670269548892975, -0.03384501859545708, -0.04182148724794388, 0.04638570174574852, -0.029078127816319466, -0.04588019475340843, -0.05451229214668274, 0.038599733263254166, 0.0005157068371772766, 0.05266772583127022, -0.040450550615787506, 0.030514348298311234, 0.04230352118611336, 0.022146236151456833, -0.021283980458974838, 0.034735869616270065, -0.045271895825862885, -0.022756677120923996, -0.03504878655076027, 0.05482625588774681, 0.03681999817490578, -0.02103806659579277, -0.044461917132139206, -0.0233302004635334, 0.00933263823390007, -0.009992387145757675, 0.04986003413796425, -0.04373134672641754, 0.0035374686121940613, 0.04063989594578743, 0.05802140757441521]"
1149,"[0.014518532902002335, -0.004281032830476761, -0.008146531879901886, 0.003999572247266769, 0.020821910351514816, 0.05235392227768898, -0.004638545215129852, -0.029322154819965363, 0.02312314882874489, -0.05742578208446503, -0.006570145487785339, -0.016559872776269913, 0.024825166910886765, 0.01785881444811821, -0.05659603327512741, 0.01533646509051323, -0.012382972985506058, -0.035398684442043304, 0.057129520922899246, 0.008593428879976273, 0.023955639451742172, 0.008589889854192734, -0.02894999273121357, 0.04125400260090828, -0.021371662616729736, -0.0025495104491710663, -0.03584005683660507, -0.033695071935653687, -0.04218774288892746, -0.02240987867116928, 0.056583743542432785, -0.048434916883707047, -0.0390000119805336, 0.008336368948221207, -0.026378121227025986, 0.0282195545732975, -0.026414599269628525, 0.05513780936598778, -0.014425698667764664, -0.017590824514627457, 0.035395462065935135, 0.04851305112242699, -0.0315030999481678, 0.02715064212679863, 0.044402193278074265, -0.03135049343109131, -0.013524886220693588, 0.016058776527643204, 0.012841228395700455, -0.005946967750787735, 0.02576981857419014, -0.043110281229019165, 0.017547208815813065, -0.04796315357089043, -0.00965111330151558, -0.025747038424015045, 0.045256953686475754, -0.04543404281139374, -0.04555729776620865, -0.009903918951749802, 1.9371509552001953e-05, -8.340924978256226e-05, 0.011902716010808945, -0.04275203123688698]"
1240,"[0.032329972833395004, -0.018600262701511383, 0.006257351487874985, 0.02867129072546959, -0.058089613914489746, 0.01574629917740822, 0.04381054267287254, -0.04716392979025841, -0.02219029888510704, 0.04632911458611488, -0.03459625318646431, -0.03508302941918373, -0.04081230238080025, 0.011973235756158829, -0.01998409628868103, 0.010158982127904892, -0.030595803633332253, -0.04761151969432831, 0.0033481940627098083, -0.05158912017941475, -0.010848145931959152, 0.04593740031123161, -0.00884149968624115, 0.018196549266576767, 0.015318561345338821, 0.03494616970419884, -0.027198687195777893, 0.0115797258913517, 0.04156557843089104, 0.03645854815840721, 0.016398537904024124, 0.01532873883843422, 0.044927697628736496, 0.046750012785196304, -0.03884938731789589, 0.0052249617874622345, -0.005181066691875458, 0.03807603940367699, -0.05775485560297966, 0.019977938383817673, 0.022019553929567337, 0.04081438109278679, 0.049436260014772415, 0.04478823021054268, -0.05176204815506935, 0.009712133556604385, -0.053502753376960754, -0.05631260573863983, -0.02882860042154789, -0.04103333130478859, -0.058188073337078094, -0.03953555226325989, 0.04416859522461891, 0.04672897234559059, -0.018497459590435028, -0.023389160633087158, 0.04683586582541466, -0.023801632225513458, -0.04793303459882736, 0.03041892871260643, -0.030626986175775528, 0.010378111153841019, 0.004602264612913132, 0.053613755851984024]"
1031,"[4.721060395240784e-05, -0.03211615979671478, -0.020850736647844315, 0.03871358558535576, -0.006356097757816315, -0.04619754105806351, -0.01513836532831192, -0.02910473197698593, 0.03723954036831856, -0.034510158002376556, 0.04876856133341789, 0.023970957845449448, -0.014105618000030518, -0.02172156050801277, -0.03977905213832855, -0.05136575549840927, 0.00490981712937355, 0.039407651871442795, -0.016584455966949463, -0.004859540611505508, 0.0006502158939838409, -0.001636691391468048, 0.03848317638039589, 0.006009247153997421, -0.027712170034646988, 0.015866797417402267, 0.04463682696223259, -0.00807766243815422, 0.022973213344812393, 0.03935932740569115, 0.038806986063718796, -0.04157519340515137, 0.003438510000705719, -0.038880154490470886, 0.015223007649183273, -0.0460657924413681, -0.037470873445272446, -0.038070134818553925, 0.006499093025922775, 0.04842681065201759, 0.02328309789299965, 0.038904931396245956, -0.010977726429700851, -0.03280612826347351, -0.055501729249954224, -0.021596506237983704, 0.04651755467057228, -0.01266123354434967, 0.009970959275960922, -0.040591999888420105, 0.0480283759534359, -0.03136173635721207, 0.01457211747765541, 0.03740745410323143, 0.04694726690649986, 0.020744208246469498, -0.009063776582479477, -0.012665312737226486, 0.04025137051939964, -0.049933020025491714, -0.02546118199825287, -0.025032274425029755, -0.018749378621578217, -0.03581218421459198]"
1652,"[-0.03778379037976265, 0.0035030171275138855, 0.033376675099134445, -0.033061616122722626, 0.02890605852007866, -0.05757146328687668, -0.007999233901500702, -0.037531472742557526, 0.047177087515592575, -0.0002535320818424225, -0.03273652493953705, 0.023150939494371414, -0.04822217673063278, -0.04206123575568199, 0.03949559107422829, -0.03195902705192566, -0.001849006861448288, 0.041812945157289505, 0.0019009299576282501, -0.018705785274505615, -0.048349544405937195, 0.043378617614507675, -0.027177385985851288, -0.05389316380023956, -0.041278719902038574, 0.006923336535692215, 0.03257570043206215, -0.0010931603610515594, 0.02577323094010353, 0.05348433926701546, -0.05555315315723419, 0.009651031345129013, 0.027411382645368576, 0.022241365164518356, -0.0010567232966423035, 0.020656432956457138, -0.032952405512332916, 0.0034366995096206665, -0.03288208320736885, 0.05708974972367287, -0.020916122943162918, -0.017257362604141235, -0.02534271776676178, -0.013439346104860306, -0.053565941751003265, -0.025209147483110428, -0.058202892541885376, -0.050272248685359955, 0.04764902964234352, -0.024037517607212067, 0.0023905783891677856, 0.054756347090005875, 0.05497005209326744, 0.005783159285783768, 0.038466621190309525, 0.05529075488448143, -0.011360175907611847, 0.051334429532289505, 0.008194539695978165, 0.04249892756342888, -0.0026545412838459015, 0.017050128430128098, -0.023003078997135162, -0.026423025876283646]"
33,"[0.03885367140173912, 0.039827894419431686, -0.023329999297857285, -0.05355098471045494, 0.004020798951387405, -0.0006940104067325592, 0.03533901646733284, 0.038395632058382034, -0.03859952837228775, -0.0496942400932312, 0.025779973715543747, -0.0413326770067215, 0.040184054523706436, 0.018654990941286087, -0.02134668081998825, -0.013583894819021225, 0.04926203563809395, 0.005432013422250748, 0.052248064428567886, 0.031239192932844162, 0.0006104186177253723, -0.039002396166324615, -0.03331556171178818, 0.052260611206293106, -0.04547501355409622, -0.04460794851183891, -0.051019687205553055, 0.009441148489713669, 0.054477524012327194, 0.03723658248782158, 0.028605591505765915, -0.05050540715456009, -0.04605678468942642, -0.05597129091620445, 0.012748796492815018, -0.04521292820572853, 0.05419933423399925, 0.002500563859939575, 0.019544918090105057, -0.0035761557519435883, 0.054328758269548416, -0.055418070405721664, 0.004697378724813461, -0.05859864130616188, 0.013200510293245316, 0.02635813131928444, -0.04242860525846481, -0.04502565413713455, -0.016965515911579132, -0.017311744391918182, 0.012683648616075516, -0.05639895796775818, -0.03221985697746277, -0.029096100479364395, 0.037461500614881516, -0.029958993196487427, -0.05316268652677536, 0.03659527376294136, 0.015519890934228897, -0.04679536819458008, -0.0541185662150383, -0.05398242920637131, 0.05574082210659981, 0.053354453295469284]"
