item,embedding
280,"[-0.05118131265044212, 0.03371639549732208, -0.008701927959918976, -0.07444289326667786, 0.06908149272203445, 0.06979086250066757, -0.07824601978063583, -0.08277847617864609, -0.016242720186710358, -0.03751293569803238, -0.05857042968273163, -0.02311638742685318, 0.01508234441280365, 0.04208984225988388, 0.07490601390600204, 0.025616630911827087, 0.015655480325222015, 0.08120209723711014, -0.07507847994565964, -0.036611344665288925, 0.014204680919647217, 0.07674851268529892, -0.0068765804171562195, -0.012914344668388367, 0.026315957307815552, 0.007794231176376343, -0.04735435172915459, 0.045979805290699005, -0.03799494728446007, -0.05818702653050423, -0.028827432543039322, -0.08093714714050293, -0.07578864693641663, 0.0519816055893898, -0.06461367011070251, 0.044713251292705536, -0.043220117688179016, 0.06210558861494064, -0.03432841971516609, 0.030105657875537872, 0.013547129929065704, 0.020466864109039307, 0.05496435612440109, 0.04439201205968857, -0.04400521144270897, -0.036104585975408554, -0.02904164418578148, 0.04811074584722519, 0.002417825162410736, 0.031692422926425934, -0.029104042798280716, -0.03621095418930054, -0.02890568971633911, -0.04877050220966339, 0.05703885108232498, -0.038181208074092865, -0.04569677636027336, 0.06623206287622452, -0.010480053722858429, 0.049036167562007904, 0.05028984695672989, 0.07494118064641953, -0.029183540493249893, -0.035951320081949234]"
465,"[0.00036966800689697266, 0.06128280609846115, -0.0674380362033844, -0.047042012214660645, 0.03111635148525238, 0.055801667273044586, 0.06771893054246902, 0.020672492682933807, 0.05746013671159744, 0.03662489354610443, 0.061546407639980316, 0.0621538981795311, -0.07600823789834976, -0.07402409613132477, -0.052468687295913696, -0.06558862328529358, 0.047152869403362274, -0.03689166158437729, -0.07466961443424225, 0.04868956655263901, 0.0623464360833168, -0.0661417543888092, 0.024084769189357758, -0.018752656877040863, -0.02825094759464264, -0.03804417699575424, -0.023746144026517868, 0.003517560660839081, -0.0072776079177856445, -0.003233902156352997, 0.05321191996335983, 0.07692212611436844, 0.01215670257806778, -0.022196222096681595, 0.0032425373792648315, 0.03202327340841293, 0.06292688101530075, -0.006681390106678009, 0.038006268441677094, -0.04805397242307663, -0.011082932353019714, -0.013051733374595642, -0.02889644354581833, -0.03739911690354347, -0.0296933650970459, -0.014387831091880798, -0.062271445989608765, -0.019370846450328827, -0.0495309978723526, 0.0018844157457351685, -0.07307878136634827, -0.03588758036494255, -0.02264898270368576, 0.012108132243156433, 0.07377488166093826, 0.03908021003007889, -0.06730502843856812, 0.06641299277544022, -0.018950842320919037, 0.0634676143527031, 0.0051895976066589355, 0.05049443989992142, 0.008630096912384033, 0.019435115158557892]"
518,"[0.08306137472391129, 0.07869980484247208, -0.047683898359537125, -0.03559514135122299, -0.060554295778274536, 0.050505079329013824, -0.07796486467123032, 0.04455440491437912, -0.06590619683265686, -0.005576148629188538, 0.04656582325696945, 0.07658179849386215, -0.07404397428035736, 0.06253420561552048, 0.04062892496585846, -0.004687465727329254, -0.045465823262929916, 0.07048853486776352, 0.007767155766487122, -0.0400153324007988, -0.05298718810081482, 0.07735220342874527, -0.028082426637411118, 0.06135804206132889, 0.043138258159160614, -0.0069138407707214355, -0.07939119637012482, 0.046893052756786346, 0.033343128859996796, 0.01704610139131546, 0.023890472948551178, -0.05893315002322197, -0.05933026224374771, 0.0727778747677803, -0.004609622061252594, 0.03128790855407715, -0.03362870216369629, 0.05027269572019577, -0.05908520892262459, 0.04298344999551773, 0.04133967310190201, 0.0019847676157951355, 0.011194609105587006, 0.04094461351633072, -0.011772297322750092, 0.027006179094314575, 0.041670411825180054, -0.021239671856164932, 0.05092693120241165, -0.07979936897754669, -0.07867840677499771, 0.07202794402837753, -0.058480821549892426, 0.025041721761226654, -0.07067609578371048, -0.019667647778987885, 0.03091217577457428, 0.055360086262226105, -0.03813515231013298, -0.05589896813035011, 0.020990803837776184, 0.0776110514998436, -0.06731271743774414, 0.013402529060840607]"
530,"[0.025226272642612457, -0.06864696741104126, -0.03333313763141632, -0.04404247924685478, -0.05359690636396408, 0.025974631309509277, -0.07635882496833801, -0.0511338971555233, -0.04099664092063904, -0.024900469928979874, 0.040290698409080505, 0.0613558366894722, -0.07091401517391205, 0.006015762686729431, 0.006213255226612091, -0.001376129686832428, -0.06816603988409042, 0.051819585263729095, 0.052756570279598236, -0.031934916973114014, 0.07002603262662888, -0.04628228023648262, -0.0695156455039978, 0.0023016855120658875, -0.01947980374097824, -0.011229455471038818, 0.06442112475633621, -0.06822580099105835, 0.0050059035420417786, 0.013115189969539642, 0.017506837844848633, -0.018629953265190125, -0.035432327538728714, 0.03503908962011337, 0.007754400372505188, -0.0569310300052166, -0.02959495410323143, -0.060200732201337814, 0.06299187988042831, 0.03902575373649597, -0.062270842492580414, -0.007783673703670502, -0.05804849788546562, -0.025635257363319397, -0.029222045093774796, -0.06548163294792175, 0.06616831570863724, -0.03868795558810234, 0.04766642302274704, -0.016002453863620758, 0.023739494383335114, -0.034822363406419754, 0.010945789515972137, 0.010273255407810211, 0.053055547177791595, 0.06415080279111862, -0.01618732511997223, 0.014966174960136414, -0.039487384259700775, 0.05694747716188431, 0.07214353233575821, 0.06910981982946396, -0.04355607554316521, 0.03343009948730469]"
689,"[-0.081983782351017, 0.04500371962785721, 0.06531890481710434, 0.07055393606424332, 0.052446506917476654, 0.05244309455156326, 0.028947345912456512, 0.02735002338886261, 0.07265514880418777, 0.01753995567560196, 0.0033989176154136658, 0.04223158210515976, 0.07312168926000595, 0.04091562330722809, -0.08222619444131851, -0.06613278388977051, -0.024166684597730637, -0.047921668738126755, -0.0555291548371315, 0.038466908037662506, 0.0752158984541893, -0.007270514965057373, 0.01597161591053009, 0.03499411791563034, -0.06848517805337906, -0.03094688057899475, 0.07741456478834152, 0.01339363306760788, -0.025869853794574738, 0.043460555374622345, -0.06241340562701225, 0.006376050412654877, -0.032849572598934174, -0.05014786124229431, -0.08206029236316681, -0.029084529727697372, 0.04987018555402756, -0.03776339069008827, -0.04389476031064987, -0.08048268407583237, 0.036118365824222565, -0.024672679603099823, -0.07222652435302734, 0.00581417977809906, 0.05532609671354294, 0.013595350086688995, -0.016979478299617767, -0.042903702706098557, 0.06708552688360214, 0.012155771255493164, -0.02557738497853279, 0.0810951367020607, 0.02127324789762497, -0.007195524871349335, 0.045000769197940826, 0.04625540226697922, 0.04447070509195328, -0.05753885209560394, -0.06909449398517609, -0.05222778394818306, -0.004956282675266266, -0.01583564281463623, 0.07911119610071182, 0.033383600413799286]"
717,"[-0.014878511428833008, 0.02314622700214386, 0.004299655556678772, -0.011643119156360626, 0.035496510565280914, -0.08009151369333267, -0.05539150536060333, -0.06932757794857025, 0.06195086985826492, 0.07770291715860367, 0.03809539973735809, 0.016932763159275055, 0.03324154019355774, 0.04140901565551758, -0.04344775900244713, 0.022190965712070465, -0.03231256455183029, -0.06922904402017593, -0.05781608819961548, -0.019103899598121643, -0.03546424210071564, 0.017826735973358154, 0.001055099070072174, -0.026992931962013245, -0.07099669426679611, 0.055484406650066376, 0.0019411072134971619, 0.01814374327659607, 0.05817220360040665, -0.022285599261522293, -0.05458411946892738, 0.010556153953075409, 0.005012057721614838, -0.0784592479467392, 0.08100920170545578, 0.08204107731580734, 0.053849585354328156, 0.01262827217578888, -0.06831953674554825, 0.06184373050928116, -0.06486513465642929, -0.02344132587313652, -0.050236012786626816, -0.01710609346628189, -0.0092129185795784, -0.02724849060177803, 0.024730324745178223, -0.07683633267879486, -0.02841949835419655, 0.010297104716300964, -0.035701438784599304, -0.06136830896139145, 0.022825703024864197, -0.010821118950843811, -0.027078058570623398, 0.02005765587091446, 0.03760521858930588, 0.001573309302330017, 0.014568321406841278, 0.06939347833395004, -0.08256635814905167, 0.0069194212555885315, 0.001479603350162506, -0.0011576488614082336]"
724,"[0.06406692415475845, -0.07827937602996826, -0.07279852032661438, -0.05325775593519211, -0.04524824395775795, -0.047369930893182755, 0.03016405552625656, 0.06978444010019302, 0.029667310416698456, 0.025063887238502502, 0.06476429849863052, 0.006647355854511261, 0.012116819620132446, -0.039519842714071274, -0.0520172119140625, -0.045351024717092514, 0.04652015119791031, -0.02894727885723114, -0.0399971678853035, 0.028118662536144257, -0.082828588783741, -0.042568910866975784, -0.02248011901974678, 0.013905517756938934, -0.009309500455856323, 0.04849372059106827, -0.08297032862901688, 0.07818829268217087, 0.07541649788618088, -0.07053960114717484, 0.01984419673681259, -0.017627112567424774, -0.04350414127111435, 0.0653282031416893, -0.00083952397108078, -0.0480513870716095, 0.026886992156505585, -0.06771312654018402, 0.0746481642127037, -0.05661548674106598, -0.06916175037622452, -0.05325784534215927, -0.0748123750090599, -0.030704908072948456, 0.03764192759990692, 0.016781195998191833, 0.07380584627389908, -0.06621277332305908, -0.010908640921115875, 0.0013007745146751404, -0.022302210330963135, 0.07546129077672958, 0.05382426828145981, -0.062237005680799484, -0.039593424648046494, -0.03723098337650299, 0.05266266316175461, -0.013741470873355865, 0.0013426393270492554, -0.04082600027322769, 0.02571115642786026, 0.010284751653671265, 0.020574383437633514, -0.04628819599747658]"
969,"[-0.06913810968399048, 0.04895903915166855, -0.0041479915380477905, 0.022415056824684143, -0.03310392424464226, 0.012239083647727966, 0.06250377744436264, 0.04218079894781113, -0.058912258595228195, -0.02169765904545784, 0.0696219876408577, -0.02238844707608223, 0.033423639833927155, 0.05974649637937546, 0.05189802497625351, -0.08159637451171875, -0.03545745462179184, -0.016346827149391174, 0.02541496604681015, -0.06703697890043259, -0.00950576364994049, -0.07321929186582565, -0.04723472520709038, 0.07541169971227646, 0.050584353506565094, 0.04584280401468277, -0.004691623151302338, 0.033848412334918976, 0.029024764895439148, -0.07538644224405289, 0.04867657274007797, -0.07016941905021667, 0.02320236712694168, 0.05947478860616684, 0.04932565242052078, 0.007097966969013214, 0.03500354290008545, 0.0034631267189979553, 0.007930271327495575, 0.01767674833536148, -0.07868453115224838, -0.06111225485801697, 0.054075635969638824, -0.03567608445882797, 0.08109637349843979, 0.01744227111339569, -0.00767691433429718, -0.06922587007284164, -0.014496169984340668, 0.024057887494564056, 0.02180105447769165, -0.018465064465999603, -0.008168943226337433, 0.05198071151971817, -0.009256146848201752, 0.045915283262729645, -0.020436599850654602, -0.02033735066652298, -0.0579996183514595, -0.05485200881958008, -0.04185697063803673, -0.06515335291624069, -0.020213425159454346, -0.013571590185165405]"
39,"[-0.001848474144935608, 0.05161971598863602, 0.043261922895908356, -0.04496721178293228, -0.0345107764005661, -0.015456363558769226, 0.03220511972904205, -0.0702645480632782, -0.029887069016695023, 0.06471910327672958, -0.0052122026681900024, -0.06306684017181396, -0.007922619581222534, -0.08041231334209442, -0.06359480321407318, 0.0028913915157318115, 0.05585826188325882, 0.029883116483688354, -0.0656348392367363, 0.01538059115409851, 0.0682305172085762, 0.06348592787981033, 0.01186324656009674, 0.03715674579143524, -0.06889157742261887, 0.05485571175813675, 0.035877570509910583, 0.06999915093183517, 0.06991184502840042, -0.044988978654146194, -0.047470442950725555, -0.0008290112018585205, -0.06264495849609375, 0.04435058683156967, 0.048403941094875336, 0.07952087372541428, -0.02358071506023407, 0.040483541786670685, -0.04494128376245499, 0.07889866083860397, 0.02732338011264801, 0.07889407128095627, -0.034559838473796844, 0.046163685619831085, -0.063290536403656, -0.07233411073684692, 0.0007182955741882324, 0.05722089856863022, 0.07912648469209671, -0.03446413576602936, -0.007566779851913452, 0.01984608918428421, -0.07429923117160797, -0.07488046586513519, 0.0222499817609787, 0.00037445127964019775, -0.061919163912534714, -0.053025275468826294, 0.03528165817260742, -0.03588559851050377, -0.015324532985687256, -0.04981611296534538, 0.0812745913863182, -0.05702878534793854]"
49,"[0.03040970116853714, 0.053021930158138275, 0.013246960937976837, 0.039724819362163544, -0.0038322508335113525, -0.022025123238563538, 0.016894355416297913, 0.07225441187620163, -0.04536136984825134, 0.05106974393129349, -0.01709241420030594, -0.06966500729322433, 0.033046603202819824, -0.06432514637708664, -0.0025840848684310913, -0.07357537001371384, 0.04477093368768692, 0.024604395031929016, 0.04348845034837723, 0.05814414471387863, -0.030862387269735336, -0.023115504533052444, -0.066416434943676, -0.07334272563457489, -0.069547638297081, 0.004664376378059387, 0.027630500495433807, 0.060358770191669464, 0.026268400251865387, -0.013715669512748718, -0.014348447322845459, -0.07541095465421677, 0.03284496068954468, 0.0019388049840927124, -0.048129815608263016, -0.021526679396629333, -0.0034826770424842834, -0.007222861051559448, 0.07020603865385056, -0.02465924248099327, -0.0712273120880127, -0.009335026144981384, 0.06700631231069565, -0.0006548836827278137, 0.04330792278051376, 0.03306054323911667, 0.0143442302942276, 0.020051240921020508, 0.051722027361392975, 0.08156134933233261, -0.047006480395793915, 0.08238901942968369, -0.07132179290056229, 0.005597338080406189, 0.04480873793363571, -0.029743168503046036, -0.05074184015393257, 0.015911944210529327, 0.04964786022901535, 0.011479347944259644, 0.0684787705540657, -0.004844889044761658, -0.07689113169908524, 0.07618459314107895]"
544,"[-0.013724178075790405, 0.004140496253967285, 0.05578046292066574, 0.05573437362909317, 0.011627927422523499, 0.05573118478059769, -0.05821717530488968, 0.000485934317111969, 0.07076423615217209, 0.0617530420422554, -0.014821931719779968, -0.05599064752459526, -0.012800410389900208, -0.01188671588897705, -0.06963106244802475, 0.06464340537786484, -0.055008597671985626, -0.07483549416065216, -0.06666800379753113, -0.06785576045513153, -0.055265653878450394, 0.04497154802083969, 0.021026641130447388, -0.05257650837302208, -0.011077173054218292, -0.03864281252026558, -0.020237810909748077, -0.04520444571971893, 0.04421418160200119, 0.02321774512529373, 0.05213027447462082, -0.03574405610561371, -0.008282274007797241, -0.07013725489377975, -0.05621975660324097, 0.06435927003622055, -0.021824076771736145, -0.03728565201163292, -0.020808108150959015, -0.053787488490343094, 0.06238538771867752, 0.03059181571006775, -0.02754673734307289, -0.005787096917629242, -0.06400096416473389, 0.05039117485284805, 0.04373187571763992, 0.029525108635425568, 0.04183823615312576, -0.05794297158718109, -0.012920357286930084, 0.04965951293706894, 0.07011879235506058, -0.07775918394327164, 0.030747704207897186, 0.05895853787660599, 0.06905106455087662, -0.07243804633617401, -0.07076027244329453, -0.04532862454652786, -0.08019563555717468, 0.013123907148838043, 0.014178939163684845, 0.04233647137880325]"
