item,embedding
13,"[-0.021387798711657524, 0.006403576582670212, -0.0068107228726148605, -0.011179320514202118, 0.01836325414478779, 0.011915282346308231, 0.01460924930870533, 0.01750815473496914, 0.010826648212969303, 0.0027157841250300407, 0.005044483579695225, -0.015412495471537113, 0.010829067789018154, -0.011923161335289478, 0.013974804431200027, -0.006760813295841217, 0.010039560496807098, 0.0015057504642754793, 0.0003225065884180367, -0.016563953831791878, -0.016001103445887566, -0.0026038934011012316, 0.018276521936058998, -0.01802985370159149, 0.016984570771455765, 0.003945186734199524, -0.00035718356957659125, 0.00846126489341259, -0.016079192981123924, -0.0009026905172504485, 0.017108092084527016, 0.015581375919282436, -0.0094772819429636, -0.009628274478018284, 0.008874546736478806, 0.0029556869994848967, 0.001432134653441608, -0.0010575148044154048, 0.010155522264540195, -0.011648369021713734, -0.015510899014770985, 0.014909771271049976, -0.01960151642560959, -0.008517389185726643, -0.020148206502199173, -0.008903947658836842, 0.009149279445409775, -0.017997363582253456, 0.017793456092476845, -0.008390339091420174, -0.016627345234155655, -0.007891389541327953, 0.01786602847278118, 0.005374561995267868, 0.013684073463082314, -0.009600409306585789, -0.0031555183231830597, 0.018219368532299995, 0.018826138228178024, 0.020415524020791054, -0.0029177903197705746, 0.0006515848217532039, 0.018952805548906326, -0.017581909894943237]"
646,"[-0.006366228684782982, 0.016529284417629242, -0.006787359714508057, 0.001540557132102549, -0.01896734908223152, -0.017423907294869423, 0.003128031035885215, -0.014044253155589104, 0.009973665699362755, 0.0001748441718518734, -0.002808270277455449, 0.002003186848014593, 2.1229003323242068e-05, -0.014487561769783497, -0.0001141076791100204, -0.0036011873744428158, -0.010575876571238041, -0.0010668814647942781, 0.008306415751576424, -0.017172450199723244, -0.016756640747189522, 0.017934780567884445, 0.007336403708904982, -0.0040367115288972855, 0.006901377812027931, -0.014872683212161064, -0.014598761685192585, -0.020189102739095688, 0.01608307473361492, -0.007384715601801872, 0.00966164842247963, -0.002329892246052623, 0.015011310577392578, -0.010298806242644787, 0.00601565558463335, 0.020455094054341316, 0.002451855456456542, 0.000583178480155766, 0.005771194584667683, 0.00024966642376966774, -0.01818699948489666, 0.018254820257425308, 0.012036863714456558, -0.008279792964458466, 0.01153278537094593, 0.0035325807984918356, 0.015230395831167698, -0.003714612452313304, 0.013281908817589283, -0.006234935950487852, -0.01218379382044077, 0.009140966460108757, -0.0019284947775304317, 0.008969509974122047, -0.006718610879033804, -0.012541665695607662, 0.000827695126645267, 0.020870283246040344, 0.012955376878380775, -0.015069667249917984, -0.017086666077375412, -0.008531255647540092, 0.004929146729409695, -0.007187691982835531]"
261,"[0.0021163546480238438, 0.01692275144159794, 0.0029547871090471745, 0.0210324227809906, 0.009860857389867306, 0.007950255647301674, 0.007407091092318296, -0.02206413820385933, 0.018779417499899864, 0.00033333871397189796, 0.008845550008118153, 0.02399739995598793, -0.013285796158015728, 0.011126507073640823, 0.005668808240443468, -0.014130300842225552, 0.010368977673351765, -0.009688682854175568, 0.009924471378326416, 0.012571414932608604, 0.017823541536927223, 0.006337265018373728, 0.010027940385043621, 0.0057176281698048115, 0.0054119182750582695, -0.0071536279283463955, 0.011489522643387318, -0.003272152040153742, -0.010896841995418072, -0.018889037892222404, -0.002399873686954379, 0.006727573461830616, 0.000996301183477044, -0.01699846424162388, -0.011865940876305103, -0.011822790838778019, -0.009418090805411339, 0.011692148633301258, -0.009891313500702381, 0.002489333041012287, 0.0028832366224378347, -0.004750260151922703, -0.004921261221170425, -0.0046746861189603806, 0.0037473845295608044, -0.021320683881640434, -0.016724910587072372, 0.0017209479119628668, -0.010560513474047184, -0.01711828075349331, -0.021550007164478302, 0.011377261951565742, -0.014632992446422577, 0.021036071702837944, -0.02097535878419876, 0.024345144629478455, -0.0016755348769947886, -0.011960877105593681, -0.010500136762857437, 0.005649430211633444, -0.009235954843461514, -0.012198053300380707, -0.0023865127004683018, 0.012865784578025341]"
383,"[-0.011838169768452644, -0.007175050210207701, -0.010871248319745064, 0.018374742940068245, -0.019688904285430908, 0.011515963822603226, 0.0065749213099479675, -0.01005572360008955, 5.594064714387059e-05, -0.015736399218440056, -0.006396798882633448, -0.0026957381051033735, -5.072238855063915e-05, 0.015112269669771194, -0.010983936488628387, 0.0012697820784524083, 0.006209058221429586, -0.011833008378744125, -0.00417575566098094, 0.019230980426073074, -0.0022027830127626657, -0.004575028084218502, 0.005509615875780582, 0.013863520696759224, -0.0033046635799109936, 0.015369981527328491, 0.005033469293266535, -0.009042865596711636, -0.011817967519164085, 0.0034225401468575, 0.0033348137512803078, -0.0022955634631216526, 0.007724325638264418, -0.01736009493470192, -0.009206261485815048, -0.015423234552145004, 0.019983801990747452, 0.00338852615095675, 0.014909188263118267, -0.014725680463016033, -0.006565857212990522, -0.01996961236000061, -0.004097767639905214, -0.012578324414789677, -0.009020685218274593, 0.008584897965192795, -0.017791301012039185, 0.0029074756894260645, -0.013528761453926563, -0.015002825297415257, -0.009161235764622688, -0.02048899605870247, 0.017051130533218384, -0.01714000105857849, -0.01195076946169138, 0.017934776842594147, -0.0027948685456067324, 0.002107076346874237, -0.0001464849046897143, 0.017850402742624283, 0.008663807064294815, -0.018507806584239006, -0.008283033035695553, -0.0039419266395270824]"
292,"[0.0158468559384346, 0.009478931315243244, -0.0023003786336630583, 0.01674003340303898, -0.008858398534357548, -0.011150684207677841, 0.0057805320248007774, -0.015936626121401787, 0.014715748839080334, -0.017646050080657005, -0.011457201093435287, -0.01575234718620777, 0.010801954194903374, 0.012922253459692001, -0.005986384116113186, -0.010252436622977257, -0.021521536633372307, 0.01703239604830742, 0.007616077549755573, 0.006863041315227747, 0.0009960251627489924, -0.009669446386396885, 0.01915271021425724, -0.015591353178024292, 0.006797842215746641, -0.013755653984844685, 0.002682329388335347, -0.021031968295574188, 0.01925015263259411, 0.01455205399543047, 0.018900278955698013, 0.0006714260089211166, 0.006796021945774555, 0.003215331118553877, -0.014154549688100815, -0.011476367712020874, -0.016544926911592484, -0.014555729925632477, -0.007595201954245567, -0.011961915530264378, -0.00758599815890193, -0.00307575729675591, 0.012165865860879421, -0.0036462449934333563, -0.007265721447765827, 0.01598987728357315, 0.017707964405417442, 0.014594253152608871, -0.006978172343224287, 0.015790119767189026, 0.018184009939432144, -0.015562186017632484, -0.014668544754385948, -0.008488675579428673, -0.007911848835647106, -0.013356171548366547, 0.006984632462263107, -0.00604172982275486, -0.0034095298033207655, 0.00669798394665122, 0.020360181108117104, -0.015219392254948616, -0.00017765548545867205, 0.012028633616864681]"
1008,"[0.013080638833343983, 0.015213272534310818, 0.01655343547463417, -0.019789569079875946, 0.01571350172162056, -0.005317504983395338, 0.013381894677877426, 0.001391765894368291, -0.019875267520546913, -0.01515146903693676, -0.005941493436694145, -0.006976280361413956, 0.014568855985999107, -0.005964466370642185, -0.007815265096724033, 0.002356440993025899, 0.01976342871785164, -0.0035977805964648724, 0.005454643629491329, 0.004549021832644939, 0.016090430319309235, -0.016523074358701706, 0.000861511449329555, 0.021436117589473724, -0.008933263830840588, -0.006386405788362026, -0.000689618056640029, -0.0015932830283418298, 0.012716900557279587, -0.013118554838001728, 0.021625639870762825, -0.01634279265999794, 0.014364653266966343, -0.011810085736215115, -4.658335819840431e-05, 0.015666622668504715, 0.001441175234504044, -0.006219921633601189, -0.01180014107376337, 0.010145089589059353, 0.0012265315745025873, 0.0035352010745555162, 0.011112664826214314, -0.01945590041577816, -0.005975604988634586, 0.013715054839849472, -0.003949373494833708, 0.007584014907479286, -0.010757234878838062, -0.012080538086593151, 0.024975363165140152, 0.020886428654193878, 0.017626577988266945, 0.0037333748769015074, 0.014420242980122566, -0.01984941028058529, -0.0056125144474208355, 0.004867158364504576, 0.004752900917083025, 0.021368874236941338, 0.01270722784101963, -0.0071906596422195435, 0.00419038999825716, -0.0016936648171395063]"
277,"[0.017131265252828598, 0.007059581112116575, -0.0014940350083634257, 0.005255240947008133, -0.011457516811788082, 0.01919863186776638, -0.014471862465143204, 0.012374364770948887, -0.01783790811896324, 0.015398824587464333, 0.009932034648954868, -0.010753883048892021, -0.003027043305337429, -0.02082344889640808, 0.015392069704830647, 0.013755104504525661, 0.02028365060687065, 0.024048438295722008, 0.0008906542207114398, -0.004965640138834715, -0.019700128585100174, -0.0012077694991603494, 0.012893530540168285, -0.020032575353980064, 0.0036946842446923256, 0.002973656402900815, 0.01919657178223133, 0.014234976842999458, -0.010235521011054516, -0.014580444432795048, 0.0062024337239563465, -0.01605352573096752, 0.016185231506824493, -0.0029248963110148907, -0.0029942095279693604, 0.016879959031939507, -0.006708918604999781, 0.019587352871894836, -0.016011571511626244, 0.017145473510026932, -0.0022212585899978876, -0.015650810673832893, -0.022114085033535957, -0.01599297486245632, 0.002567844931036234, 0.019338153302669525, 0.005414946470409632, -0.022125154733657837, 0.01004505529999733, -0.010597920045256615, -0.011484735645353794, -0.0008483596029691398, 0.003470814088359475, 0.016837283968925476, -0.0033938800916075706, 0.014718458987772465, -0.0026146951131522655, 0.008580613881349564, 0.019860778003931046, -0.009808014146983624, 0.013947955332696438, -0.012683258391916752, -0.0034599152859300375, -0.010573368519544601]"
547,"[-0.00467930780723691, -0.015082540921866894, -0.01706117019057274, 0.0118486899882555, -0.004026596434414387, 0.003194959834218025, -0.015692846849560738, 0.007053261157125235, 0.005944810342043638, 0.015435115434229374, -0.009190640412271023, 0.013149963691830635, -0.01903708651661873, -0.02083463966846466, 0.005638736300170422, 0.013408239930868149, 0.018401017412543297, 0.014182982966303825, 0.007212975062429905, 0.017196068540215492, 0.01709025911986828, 0.014399604871869087, 0.009021827951073647, 0.012836644425988197, 0.01176992617547512, 0.0040894136764109135, 0.00189768779091537, 0.012528814375400543, -0.012207272462546825, -0.0009064491023309529, 0.004973168019205332, -0.003942218143492937, -0.01597847416996956, 0.00439056009054184, 0.0015263864770531654, -0.008863965049386024, 0.018678296357393265, -0.00834885984659195, 0.007598754018545151, 0.0038643297739326954, 0.012261240743100643, 0.02444203943014145, -0.007904586382210255, -0.017940029501914978, -0.010188840329647064, -0.006160043645650148, 0.009274475276470184, 0.0008273490238934755, 0.008433758281171322, -0.00045016073272563517, 0.016719792038202286, -0.0063990200869739056, 0.01318973395973444, -0.0047391862608492374, -0.012678829953074455, 0.004951637238264084, -0.005515269003808498, -0.014914432540535927, -0.006605421658605337, -0.016530873253941536, -0.011180143803358078, 0.017214886844158173, -0.009643437340855598, -0.01691506616771221]"
325,"[0.016351817175745964, -0.004282021429389715, -0.004390840418636799, -0.020903274416923523, 0.012501041404902935, 0.019987449049949646, -0.005646956153213978, -0.010020784102380276, 0.003936007618904114, -0.005859038792550564, -0.013445532880723476, 0.017521731555461884, 0.020261673256754875, -0.009485029615461826, 0.009333698078989983, 0.0051104286685585976, 0.002246940741315484, -0.020245742052793503, 0.00600196048617363, 0.013575778342783451, 0.00703916372731328, 0.003922030329704285, -0.014908497221767902, 0.000773189531173557, 0.01513177901506424, 0.006990504451096058, -0.005959935020655394, 0.015208925120532513, -0.010435648262500763, 0.01197072584182024, 0.012769076973199844, 0.020177138969302177, 0.0018466520123183727, 0.004517838824540377, 0.013258738443255424, -0.006492439657449722, 0.014957582578063011, 0.006283296272158623, 0.006602800451219082, 0.011772692203521729, 0.013350780121982098, 0.009817156940698624, 0.009568839333951473, 0.005878744646906853, -0.00786806084215641, 0.014531268738210201, 0.006323167588561773, -0.005244643427431583, -0.01554419007152319, 0.015048670582473278, -0.020409613847732544, -4.936656478093937e-05, -0.011061765253543854, -0.00927437748759985, 0.001014636131003499, -0.011765084229409695, -0.0034368461929261684, 0.016191918402910233, 0.0027485305909067392, 0.016417188569903374, -0.011069171130657196, 0.008329847827553749, -0.0007423250935971737, 0.0029742298647761345]"
558,"[0.015522714704275131, 0.014518867246806622, -0.01999645121395588, -0.004143569618463516, 0.00972423329949379, -0.011174251325428486, -0.0091394679620862, -0.01259008701890707, -0.007334411144256592, 0.01944674365222454, 0.012627591378986835, -0.016698002815246582, -0.0040769800543785095, -0.017869392409920692, -0.006181905511766672, -0.009406494908034801, 0.020551826804876328, 0.023625295609235764, -0.007712913677096367, -0.0005109150079078972, -0.010241826064884663, 0.016365516930818558, 0.009841028600931168, 0.011579008772969246, -0.006858413107693195, -0.02011224813759327, -0.011021657846868038, 0.008832457475364208, 0.017105361446738243, 0.014436352998018265, -0.014308259822428226, -0.01589067280292511, 0.013216884806752205, 0.0134191969409585, 0.0008594841929152608, 0.01818937622010708, -0.02034999243915081, -0.015467699617147446, 0.018820077180862427, -0.005908714607357979, 0.015892822295427322, 0.002748555038124323, 0.015679974108934402, 0.013080633245408535, -0.0017372736474499106, -0.01230853796005249, 0.02002628520131111, -0.00680663762614131, 0.0019404643680900335, -0.004326493013650179, 0.01615923084318638, -0.0028864857740700245, 0.003966062795370817, -0.007871138863265514, 0.012083340436220169, 0.012654971331357956, -0.015620400197803974, -0.005367416422814131, 0.0007765552727505565, -0.019588522613048553, 0.004920901730656624, 0.008105309680104256, 0.013242213055491447, 0.008858640678226948]"
386,"[-0.006089197937399149, 0.009141611866652966, 0.002415719209238887, -0.014559105969965458, 0.011101916432380676, 0.016021503135561943, 0.01153736375272274, -0.01197199709713459, -0.015872444957494736, 0.0145122604444623, -0.005318404641002417, 0.002415067981928587, -0.011940228752791882, 0.017831169068813324, 0.010964939370751381, -0.00014375761384144425, -0.017619963735342026, 0.002407403662800789, 0.01746932417154312, 0.008577072061598301, -0.009313940070569515, -0.0033963792957365513, -0.009052379988133907, 0.01573159359395504, 0.023876968771219254, 0.011469723656773567, -0.011563419364392757, 0.01265732292085886, 0.008576160296797752, -0.015679940581321716, 0.011440228670835495, -0.004729568026959896, 0.008110924623906612, 0.006724837236106396, -0.0028685363940894604, 0.013538497500121593, 0.0032943985424935818, -0.013067437335848808, -0.0008555426611565053, 0.006019141525030136, 0.0029288369696587324, 0.0076235211454331875, -0.0007156357751227915, 0.013072166591882706, -0.021630218252539635, 0.011896705254912376, -0.010776619426906109, -0.0024351892061531544, 0.010225151665508747, 0.000183502008439973, -0.022076547145843506, 0.007841327227652073, -0.007252351380884647, -0.004038386978209019, 0.02145838364958763, 0.01704525202512741, 0.021411525085568428, -0.011886510998010635, -0.005973398219794035, -0.01597849279642105, -0.014180113561451435, 0.0210765041410923, 0.014284586533904076, -0.00906177144497633]"
